,bop date,eop date,day count,bop FALN price,eop FALN price,bop ANGL price,eop ANGL price,eop ANGL / eop FALN,bop ANGL / FALN moving avg,eop ANGL / FALN moving avg,eop FALN unit price,eop ANGL / eop ANGL,bop ANGL / ANGL moving avg,eop ANGL / ANGL moving avg,eop ANGL unit price,FALN unit price pct diff,ANGL unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,FALN shares per unit,bop FALN shares,eop FALN shares,eop FALN shares bought,eop FALN shares sold,eop FALN shares traded,ANGL shares per unit,bop ANGL shares,eop ANGL shares,eop ANGL shares bought,eop ANGL shares sold,eop ANGL shares traded,FALN daily commission,ANGL daily commission,daily total commissions,FALN cop,FALN pct cop,FALN daily position pnl,ANGL cop,ANGL pct cop,ANGL daily position pnl,daily position pnl,short FALN investment amount,long FALN investment amount,FALN investment amount,daily FALN borrow cost,short ANGL investment amount,long ANGL investment amount,ANGL investment amount,daily ANGL borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
133,2024-07-15,2024-07-16,1,26.55,26.69,28.66,28.79,1.0786811539902585,1.0805601366633344,1.0803924093267667,28.840150047544395,1.0,1.0,1.0,28.79,0.0017404105372569774,0.0,0.0017404105372569774,False,True,False,-1,-1,3753.0,-3770.0,-3753.0,17.0,-0.0,17.0,3473.0,3489.0,3473.0,0.0,16.0,-16.0,-0.085,-0.08,-0.165,0.14000000000000057,0.005259215728484896,-527.8000000000021,0.129999999999999,0.004525682224058684,453.5699999999965,-74.23000000000559,-100093.5,0.0,-100093.5,-2.7803750000000003,0.0,99994.74,99994.74,0.0,-98.75999999999476,200088.24,-100093.5,-2.7803750000000003,-77.1753750000056,-554.6695352777892,-554.6695352777892
134,2024-07-16,2024-07-17,1,26.69,26.68,28.79,28.75,1.0775862068965518,1.0803924093267667,1.080212539094963,28.824869480838135,1.0,1.0,1.0,28.75,0.0026007709167117027,0.0,0.0026007709167117027,False,True,False,-1,-1,3758.0,-3753.0,-3758.0,0.0,5.0,-5.0,3478.0,3473.0,3478.0,5.0,-0.0,5.0,-0.025,-0.025,-0.05,-0.010000000000001563,-0.0003747423690098073,37.53000000000587,-0.03999999999999915,-0.001390337380725066,-138.91999999999703,-101.38999999999116,-100167.57,0.0,-100167.57,-2.7824325000000005,0.0,99987.67,99987.67,0.0,-179.90000000000873,200155.24,-100167.57,-2.7824325000000005,-104.22243249999116,-658.8919677777803,-658.8919677777803
135,2024-07-17,2024-07-18,1,26.68,26.61,28.75,28.68,1.0777903043968433,1.080212539094963,1.0799779529148812,28.744455665316966,1.0,1.0,1.0,28.68,0.0022448864909196536,0.0,0.0022448864909196536,False,True,False,-1,-1,3767.0,-3758.0,-3767.0,0.0,9.0,-9.0,3487.0,3478.0,3487.0,9.0,-0.0,9.0,-0.045,-0.045,-0.09,-0.07000000000000028,-0.002627136057825182,263.0600000000011,-0.07000000000000028,-0.002437751511939859,-243.460000000001,19.60000000000008,-100263.44,0.0,-100263.44,-2.7850955555555554,0.0,99992.5,99992.5,0.0,-270.9400000000023,200255.94,-100263.44,-2.7850955555555554,16.724904444444526,-642.1670633333358,-642.1670633333358
136,2024-07-18,2024-07-19,1,26.61,26.6,28.68,28.63,1.0763157894736841,1.0799779529148812,1.0797043822976904,28.727413547535843,1.0,1.0,1.0,28.63,0.0033967236376877424,0.0,0.0033967236376877424,False,True,False,-1,-1,3772.0,-3767.0,-3772.0,0.0,5.0,-5.0,3493.0,3487.0,3493.0,6.0,-0.0,6.0,-0.025,-0.03,-0.055,-0.00999999999999801,-0.0003758692019443434,37.669999999992505,-0.05000000000000071,-0.0017448966213959448,-174.35000000000247,-136.68000000000995,-100239.87,0.0,-100239.87,-2.784440833333333,0.0,100007.16,100007.16,0.0,-232.70999999999185,200247.03,-100239.87,-2.784440833333333,-139.51944083334328,-781.6865041666791,-781.6865041666791
137,2024-07-19,2024-07-22,3,26.6,26.67,28.63,28.74,1.077615298087739,1.0797043822976904,1.079440559768315,28.795715875879406,1.0,1.0,1.0,28.74,0.0019367411162589203,0.0,0.0019367411162589203,False,True,False,-1,-1,3756.0,-3772.0,-3756.0,16.0,-0.0,16.0,3479.0,3493.0,3479.0,0.0,14.0,-14.0,-0.08,-0.07,-0.15000000000000002,0.07000000000000028,0.00262812240626963,-264.0400000000011,0.10999999999999943,0.003834761540855258,384.22999999999803,120.18999999999693,-100335.20000000001,0.0,-100335.20000000001,-8.361266666666667,0.0,100004.59,100004.59,0.0,-330.61000000001513,200339.79,-100335.20000000001,-8.361266666666667,111.67873333333026,-670.0077708333489,-670.0077708333489
138,2024-07-22,2024-07-23,1,26.67,26.62,28.74,28.75,1.080015026296018,1.079440559768315,1.0793330187695984,28.734707701032548,1.0,1.0,1.0,28.75,-0.0005320475632484,0.0,-0.0005320475632484,False,False,True,-1,0,3754.0,-3756.0,0.0,3756.0,-0.0,3756.0,3478.0,3479.0,0.0,0.0,3479.0,-3479.0,-18.78,-17.395,-36.175,-0.05000000000000071,-0.0018765252269573457,187.80000000000268,0.010000000000001563,0.0003478865924807239,34.790000000005435,222.5900000000081,-100172.52,0.0,-100172.52,-2.78257,0.0,99986.45999999999,99986.45999999999,0.0,-186.06000000001222,200158.97999999998,-100172.52,-2.78257,183.6324300000081,-486.37534083334083,-486.37534083334083
139,2024-07-23,2024-07-24,1,26.62,26.54,28.75,28.59,1.0772418990203467,1.0793330187695984,1.079082149353671,28.64549831814514,1.0,1.0,1.0,28.59,0.0019392977145118993,0.0,0.0019392977145118993,False,True,False,0,-1,3776.0,0.0,-3776.0,0.0,3776.0,-3776.0,3498.0,0.0,3498.0,3498.0,-0.0,3498.0,-18.88,-17.490000000000002,-36.370000000000005,-0.08000000000000185,-0.0030097840629042037,-0.0,-0.16000000000000014,-0.0055807609091389964,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.370000000000005,-522.7453408333408,-522.7453408333408
140,2024-07-24,2024-07-25,1,26.54,26.55,28.59,28.6,1.0772128060263653,1.079082149353671,1.078871252364274,28.649631065339968,1.0,1.0,1.0,28.6,0.001733847951503806,0.0,0.001733847951503806,False,True,False,-1,-1,3774.0,-3776.0,-3774.0,2.0,-0.0,2.0,3497.0,3498.0,3497.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.010000000000001563,0.00037671878388634305,-37.7600000000059,0.010000000000001563,0.0003497114915865492,34.98000000000547,-2.7800000000004346,-100215.04,0.0,-100215.04,-2.783751111111111,0.0,100007.81999999999,100007.81999999999,0.0,-207.22000000000116,200222.86,-100215.04,-2.783751111111111,-5.578751111111545,-528.3240919444523,-528.3240919444523
141,2024-07-25,2024-07-26,1,26.55,26.63,28.6,28.69,1.0773563650018776,1.078871252364274,1.0786850165603137,28.730341450460617,1.0,1.0,1.0,28.69,0.0014051277327523438,0.0,0.0014051277327523438,False,True,False,-1,-1,3761.0,-3774.0,-3761.0,13.0,-0.0,13.0,3486.0,3497.0,3486.0,0.0,11.0,-11.0,-0.065,-0.055,-0.12,0.0799999999999983,0.003008652137892877,-301.9199999999936,0.08999999999999986,0.0031419121674664033,314.7299999999995,12.810000000005914,-100199.7,0.0,-100199.7,-2.783325,0.0,100014.20000000001,100014.20000000001,0.0,-185.49999999998545,200213.90000000002,-100199.7,-2.783325,9.906675000005915,-518.4174169444465,-518.4174169444465
142,2024-07-26,2024-07-29,3,26.63,26.66,28.69,28.71,1.076894223555889,1.0786850165603137,1.0785014726789253,28.75774254149796,1.0,1.0,1.0,28.71,0.0016615426453248409,0.0,0.0016615426453248409,False,True,False,-1,-1,3757.0,-3761.0,-3757.0,4.0,-0.0,4.0,3483.0,3486.0,3483.0,0.0,3.0,-3.0,-0.02,-0.015,-0.035,0.030000000000001137,0.001125914924721774,-112.83000000000428,0.019999999999999574,0.0006968641396991571,69.71999999999852,-43.110000000005755,-100155.43,0.0,-100155.43,-8.346285833333333,0.0,100013.34000000001,100013.34000000001,0.0,-142.08999999998196,200168.77000000002,-100155.43,-8.346285833333333,-51.491285833339084,-569.9087027777856,-569.9087027777856
143,2024-07-29,2024-07-30,1,26.66,26.67,28.71,28.71,1.076490438695163,1.0785014726789253,1.078289085732484,28.763634276346938,1.0,1.0,1.0,28.71,0.001866396395200838,0.0,0.001866396395200838,False,True,False,-1,-1,3756.0,-3757.0,-3756.0,1.0,-0.0,1.0,3483.0,3483.0,3483.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.010000000000001563,0.0003750234433603988,-37.57000000000588,0.0,0.0,0.0,-37.57000000000588,-100161.62,0.0,-100161.62,-2.782267222222222,0.0,99996.93000000001,99996.93000000001,0.0,-164.68999999998778,200158.55,-100161.62,-2.782267222222222,-40.3572672222281,-610.2659700000137,-610.2659700000137
144,2024-07-30,2024-07-31,1,26.67,26.79,28.71,28.89,1.078387458006719,1.078289085732484,1.078225310413747,28.887364606773247,1.0,1.0,1.0,28.89,-9.122580257922059e-05,0.0,-9.122580257922059e-05,True,False,True,-1,0,3732.0,-3756.0,0.0,3756.0,-0.0,3756.0,3461.0,3483.0,0.0,0.0,3483.0,-3483.0,-18.78,-17.415,-36.195,0.11999999999999744,0.004489345362594334,-450.71999999999036,0.17999999999999972,0.006250020345171326,626.939999999999,176.22000000000867,-100172.52,0.0,-100172.52,-2.78257,0.0,99996.93000000001,99996.93000000001,0.0,-175.5899999999965,200169.45,-100172.52,-2.78257,137.24243000000868,-473.023540000005,-473.023540000005
145,2024-07-31,2024-08-01,1,26.79,26.67,28.89,28.69,1.0757405324334457,1.078225310413747,1.0780474113777752,28.756269028734632,1.0,1.0,1.0,28.69,0.0023071666533267393,0.0,0.0023071666533267393,False,True,False,0,-1,3759.0,0.0,-3759.0,0.0,3759.0,-3759.0,3486.0,0.0,3486.0,3486.0,-0.0,3486.0,-18.795,-17.43,-36.225,-0.11999999999999744,-0.004489345362594328,-0.0,-0.1999999999999993,-0.006946884484870472,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.225,-509.24854000000505,-509.24854000000505
146,2024-08-01,2024-08-02,1,26.67,26.58,28.69,28.61,1.0763732129420618,1.0780474113777752,1.0778812522905328,28.65450019442126,1.0,1.0,1.0,28.61,0.0015541986126768948,0.0,0.0015541986126768948,False,True,False,-1,-1,3768.0,-3759.0,-3768.0,0.0,9.0,-9.0,3495.0,3486.0,3495.0,9.0,-0.0,9.0,-0.045,-0.045,-0.09,-0.09000000000000341,-0.003380284908823752,338.3100000000128,-0.08000000000000185,-0.002792322931254608,-278.8800000000064,59.43000000000637,-100252.53000000001,0.0,-100252.53000000001,-2.7847925000000004,0.0,100013.34000000001,100013.34000000001,0.0,-239.19000000000233,200265.87000000002,-100252.53000000001,-2.7847925000000004,56.55520750000637,-452.6933324999987,-452.6933324999987
147,2024-08-02,2024-08-05,3,26.58,26.43,28.61,28.4,1.0745365115399168,1.0778812522905328,1.0776422334652518,28.48840149803878,1.0,1.0,1.0,28.4,0.0031078942936269677,0.0,0.0031078942936269677,False,True,False,-1,-1,3795.0,-3768.0,-3795.0,0.0,27.0,-27.0,3521.0,3495.0,3521.0,26.0,-0.0,26.0,-0.135,-0.13,-0.265,-0.14999999999999858,-0.005659324668901355,565.1999999999946,-0.21000000000000085,-0.0073671618948585975,-733.950000000003,-168.7500000000084,-100153.43999999999,0.0,-100153.43999999999,-8.346119999999999,0.0,99991.95,99991.95,0.0,-161.4899999999907,200145.38999999998,-100153.43999999999,-8.346119999999999,-177.36112000000838,-630.0544525000071,-630.0544525000071
148,2024-08-05,2024-08-06,1,26.43,26.51,28.4,28.54,1.0765748774047528,1.0776422334652518,1.0775036272975242,28.568295609163826,1.0,1.0,1.0,28.54,0.0009909457523626468,0.0,0.0009909457523626468,False,False,False,-1,-1,3776.0,-3795.0,-3776.0,19.0,-0.0,19.0,3504.0,3521.0,3504.0,0.0,17.0,-17.0,-0.095,-0.085,-0.18,0.08000000000000185,0.0030222916847364133,-303.600000000007,0.14000000000000057,0.004917466881530106,492.940000000002,189.33999999999497,-100301.85,0.0,-100301.85,-2.7861625000000005,0.0,99996.4,99996.4,0.0,-305.45000000001164,200298.25,-100301.85,-2.7861625000000005,186.37383749999498,-443.6806150000121,-443.6806150000121
149,2024-08-06,2024-08-07,1,26.51,26.51,28.54,28.56,1.0773293096944547,1.0775036272975242,1.0774496382367924,28.56462115965737,1.0,1.0,1.0,28.56,0.0001617922210646984,0.0,0.0001617922210646984,False,False,False,-1,-1,3772.0,-3776.0,-3772.0,4.0,-0.0,4.0,3501.0,3504.0,3501.0,0.0,3.0,-3.0,-0.02,-0.015,-0.035,0.0,0.0,-0.0,0.019999999999999574,0.0007005254226932939,70.0799999999985,70.0799999999985,-100101.76000000001,0.0,-100101.76000000001,-2.7806044444444447,0.0,100004.16,100004.16,0.0,-97.60000000000582,200105.92,-100101.76000000001,-2.7806044444444447,67.26439555555406,-376.416219444458,-376.416219444458
150,2024-08-07,2024-08-08,1,26.51,26.61,28.56,28.63,1.0759113115370162,1.0774496382367924,1.077322155907193,28.670934873481045,1.0,1.0,1.0,28.63,0.0014287683276045556,0.0,0.0014287683276045556,False,True,False,-1,-1,3764.0,-3772.0,-3764.0,8.0,-0.0,8.0,3493.0,3501.0,3493.0,0.0,8.0,-8.0,-0.04,-0.04,-0.08,0.09999999999999787,0.003765064688663649,-377.199999999992,0.07000000000000028,0.0024479816386400372,245.070000000001,-132.12999999999099,-99995.72,0.0,-99995.72,-2.777658888888889,0.0,99988.56,99988.56,0.0,-7.1600000000034925,199984.28,-99995.72,-2.777658888888889,-134.98765888887988,-511.4038783333379,-511.4038783333379
151,2024-08-08,2024-08-09,1,26.61,26.67,28.63,28.68,1.0753655793025871,1.077322155907193,1.0771445498666854,28.73218189804484,1.0,1.0,1.0,28.68,0.0018177993132758856,0.0,0.0018177993132758856,False,True,False,-1,-1,3757.0,-3764.0,-3757.0,7.0,-0.0,7.0,3487.0,3493.0,3487.0,0.0,6.0,-6.0,-0.035,-0.03,-0.065,0.060000000000002274,0.0022522532043252746,-225.84000000000856,0.05000000000000071,0.0017448966213958789,174.65000000000248,-51.19000000000608,-100160.04,0.0,-100160.04,-2.782223333333333,0.0,100004.59,100004.59,0.0,-155.4499999999971,200164.63,-100160.04,-2.782223333333333,-54.03722333333941,-565.4411016666774,-565.4411016666774
152,2024-08-09,2024-08-12,3,26.67,26.66,28.68,28.69,1.0761440360090022,1.0771445498666854,1.0769781170155346,28.71667369944583,1.0,1.0,1.0,28.69,0.0009292892148759339,0.0,0.0009292892148759339,False,False,False,-1,-1,3755.0,-3757.0,-3755.0,2.0,-0.0,2.0,3486.0,3487.0,3486.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.010000000000001563,-0.0003750234433603165,37.57000000000588,0.010000000000001563,0.00034861426185388186,34.87000000000545,72.44000000001132,-100199.19,0.0,-100199.19,-8.349932500000001,0.0,100007.16,100007.16,0.0,-192.02999999999884,200206.35,-100199.19,-8.349932500000001,64.07506750001133,-501.36603416666605,-501.36603416666605
153,2024-08-12,2024-08-13,1,26.66,26.78,28.69,28.85,1.0772964899178492,1.0769781170155346,1.0769088838119143,28.841473973676017,1.0,1.0,1.0,28.85,-0.00029557318608108575,0.0,-0.00029557318608108575,False,False,True,-1,0,3733.0,-3755.0,0.0,3755.0,-0.0,3755.0,3466.0,3486.0,0.0,0.0,3486.0,-3486.0,-18.775000000000002,-17.43,-36.205,0.120000000000001,0.004491025512463802,-450.6000000000037,0.16000000000000014,0.005561362960835083,557.7600000000004,107.15999999999673,-100108.3,0.0,-100108.3,-2.7807861111111114,0.0,100013.34000000001,100013.34000000001,0.0,-94.95999999999185,200121.64,-100108.3,-2.7807861111111114,68.17421388888562,-433.19182027778044,-433.19182027778044
154,2024-08-13,2024-08-14,1,26.78,26.87,28.85,28.91,1.0759211016002976,1.0769088838119143,1.0768256285471014,28.936541708026137,1.0,1.0,1.0,28.91,0.000917659348510953,0.0,0.000917659348510953,False,False,False,0,0,3725.0,0.0,0.0,0.0,-0.0,0.0,3459.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.0033550823643733736,0.0,0.05999999999999872,0.0020775630741461516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.19182027778044,-433.19182027778044
155,2024-08-14,2024-08-15,1,26.87,26.91,28.91,28.95,1.075808249721293,1.0768256285471014,1.0767265258133238,28.9773776642025,1.0,1.0,1.0,28.95,0.0009452410015747253,0.0,0.0009452410015747253,False,False,False,0,0,3719.0,0.0,0.0,0.0,-0.0,0.0,3454.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0014875421114145782,0.0,0.03999999999999915,0.0013826479907495398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.19182027778044,-433.19182027778044
156,2024-08-15,2024-08-16,1,26.91,27.01,28.95,29.07,1.0762680488707885,1.0767265258133238,1.0767241387831792,29.08238346221788,1.0,1.0,1.0,29.07,0.00042589698539564143,0.0,0.00042589698539564143,False,False,False,0,0,3704.0,0.0,0.0,0.0,-0.0,0.0,3440.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.0037092030657097123,0.0,0.120000000000001,0.0041365105517802755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.19182027778044,-433.19182027778044
157,2024-08-16,2024-08-19,3,27.01,27.07,29.07,29.13,1.0760990025858883,1.0767241387831792,1.0766483240080866,29.14692243686066,1.0,1.0,1.0,29.13,0.0005807594714573632,0.0,0.0005807594714573632,False,False,False,0,0,3696.0,0.0,0.0,0.0,-0.0,0.0,3433.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.002218935821685481,0.0,0.05999999999999872,0.002061856400558556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.19182027778044,-433.19182027778044
158,2024-08-19,2024-08-20,1,27.07,27.07,29.13,29.12,1.0757295899519763,1.0766483240080866,1.0764340521908846,29.144870130898905,1.0,1.0,1.0,29.12,0.0008536921940598983,0.0,0.0008536921940598983,False,False,False,0,0,3697.0,0.0,0.0,0.0,-0.0,0.0,3434.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.00999999999999801,-0.00034334764285790523,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.19182027778044,-433.19182027778044
159,2024-08-20,2024-08-21,1,27.07,27.12,29.12,29.16,1.075221238938053,1.0764340521908846,1.07633301918677,29.19289149541679,1.0,1.0,1.0,29.16,0.0011273305591990579,0.0,0.0011273305591990579,False,True,False,0,-1,3691.0,0.0,-3691.0,0.0,3691.0,-3691.0,3429.0,0.0,3429.0,3429.0,-0.0,3429.0,-18.455000000000002,-17.145,-35.6,0.05000000000000071,0.0018453594459850095,0.0,0.03999999999999915,0.0013726838119721742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.6,-468.79182027778046,-468.79182027778046
160,2024-08-21,2024-08-22,1,27.12,27.07,29.16,29.11,1.0753601773180643,1.07633301918677,1.0762403877513549,29.136334829385863,1.0,1.0,1.0,29.11,0.0009042571093084977,0.0,0.0009042571093084977,False,False,False,-1,-1,3697.0,-3691.0,-3697.0,0.0,6.0,-6.0,3435.0,3429.0,3435.0,6.0,-0.0,6.0,-0.03,-0.03,-0.06,-0.05000000000000071,-0.0018453594459850173,184.55000000000263,-0.05000000000000071,-0.0017161493829255991,-171.45000000000243,13.100000000000193,-100099.92,0.0,-100099.92,-2.780553333333333,0.0,99989.64,99989.64,0.0,-110.27999999999884,200089.56,-100099.92,-2.780553333333333,10.25944666666686,-458.5323736111136,-458.5323736111136
161,2024-08-22,2024-08-23,1,27.07,27.18,29.11,29.25,1.076158940397351,1.0762403877513549,1.0761805165211284,29.252213739081824,1.0,1.0,1.0,29.25,7.568052356963694e-05,0.0,7.568052356963694e-05,False,False,False,-1,-1,3680.0,-3697.0,-3680.0,17.0,-0.0,17.0,3419.0,3435.0,3419.0,0.0,16.0,-16.0,-0.085,-0.08,-0.165,0.10999999999999943,0.00405530509678776,-406.6699999999979,0.14000000000000057,0.0047978159203335875,480.90000000000197,74.23000000000405,-100077.79000000001,0.0,-100077.79000000001,-2.7799386111111115,0.0,99992.84999999999,99992.84999999999,0.0,-84.94000000001688,200070.64,-100077.79000000001,-2.7799386111111115,71.28506138889294,-387.24731222222067,-387.24731222222067
162,2024-08-23,2024-08-26,3,27.18,27.15,29.25,29.2,1.0755064456721917,1.0761805165211284,1.0761111276269437,29.218301023548637,1.0,1.0,1.0,29.2,0.0006265510576885188,0.0,0.0006265510576885188,False,False,False,-1,-1,3686.0,-3680.0,-3686.0,0.0,6.0,-6.0,3425.0,3419.0,3425.0,6.0,-0.0,6.0,-0.03,-0.03,-0.06,-0.030000000000001137,-0.0011043623430532139,110.40000000000418,-0.05000000000000071,-0.00171086440362943,-170.95000000000243,-60.54999999999825,-100022.4,0.0,-100022.4,-8.335199999999999,0.0,100005.75,100005.75,0.0,-16.64999999999418,200028.15,-100022.4,-8.335199999999999,-68.94519999999825,-456.1925122222189,-456.1925122222189
163,2024-08-26,2024-08-27,1,27.15,27.15,29.2,29.18,1.0747697974217312,1.0761111276269437,1.076025095563272,29.216417115071522,1.0,1.0,1.0,29.18,0.0012472381557464603,0.0,0.0012472381557464603,False,True,False,-1,-1,3688.0,-3686.0,-3688.0,0.0,2.0,-2.0,3427.0,3425.0,3427.0,2.0,-0.0,2.0,-0.01,-0.01,-0.02,0.0,0.0,-0.0,-0.019999999999999574,-0.0006851661795965015,-68.49999999999854,-68.49999999999854,-100074.9,0.0,-100074.9,-2.779858333333333,0.0,100010.0,100010.0,0.0,-64.89999999999418,200084.9,-100074.9,-2.779858333333333,-71.29985833333187,-527.4923705555508,-527.4923705555508
164,2024-08-27,2024-08-28,1,27.15,27.11,29.18,29.17,1.0759867207672447,1.076025095563272,1.0759050587012982,29.171040340720303,1.0,1.0,1.0,29.17,3.5664112752710024e-05,0.0,3.5664112752710024e-05,False,False,False,-1,-1,3689.0,-3688.0,-3689.0,0.0,1.0,-1.0,3428.0,3427.0,3428.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.03999999999999915,-0.0014743828693702388,147.51999999999686,-0.00999999999999801,-0.0003427592150094427,-34.26999999999318,113.25000000000367,-100129.2,0.0,-100129.2,-2.7813666666666665,0.0,99999.86,99999.86,0.0,-129.3399999999965,200129.06,-100129.2,-2.7813666666666665,110.45863333333699,-417.0337372222138,-417.0337372222138
165,2024-08-28,2024-08-29,1,27.11,27.13,29.17,29.16,1.0748249170659787,1.0759050587012982,1.0758592779329248,29.18930424256622,1.0,1.0,1.0,29.16,0.0010044419692875539,0.0,0.0010044419692875539,False,True,False,-1,-1,3689.0,-3689.0,-3689.0,0.0,-0.0,0.0,3429.0,3428.0,3429.0,1.0,-0.0,1.0,-0.0,-0.005,-0.005,0.019999999999999574,0.0007374631602661291,-73.77999999999842,-0.010000000000001563,-0.0003428767391726684,-34.28000000000536,-108.06000000000378,-100008.79,0.0,-100008.79,-2.7780219444444443,0.0,99994.76000000001,99994.76000000001,0.0,-14.029999999984284,200003.55,-100008.79,-2.7780219444444443,-110.84302194444822,-527.876759166662,-527.876759166662
166,2024-08-29,2024-08-30,1,27.13,27.12,29.16,29.15,1.0748525073746311,1.0758592779329248,1.0757832426545535,29.17730361754092,1.0,1.0,1.0,29.15,0.0009362208722789536,0.0,0.0009362208722789536,True,False,False,-1,0,3691.0,-3689.0,0.0,3689.0,-0.0,3689.0,3431.0,3429.0,0.0,0.0,3429.0,-3429.0,-18.445,-17.145,-35.59,-0.00999999999999801,-0.00036866359864546786,36.88999999999266,-0.010000000000001563,-0.0003429943439561146,-34.290000000005364,2.599999999987297,-100082.56999999999,0.0,-100082.56999999999,-2.780071388888889,0.0,99989.64,99989.64,0.0,-92.92999999999302,200072.21,-100082.56999999999,-2.780071388888889,-35.7700713889016,-563.6468305555636,-563.6468305555636
167,2024-08-30,2024-09-03,4,27.12,26.91,29.15,28.93,1.0750650315867707,1.0757832426545535,1.075809668656896,28.949327059834033,1.0,1.0,1.0,28.93,0.0006678398500518129,0.0,0.0006678398500518129,False,False,False,0,0,3719.0,0.0,0.0,0.0,-0.0,0.0,3457.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.21000000000000085,-0.007773498333380363,-0.0,-0.21999999999999886,-0.007575793808457656,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-563.6468305555636,-563.6468305555636
168,2024-09-03,2024-09-04,1,26.91,26.99,28.93,29.03,1.0755835494627641,1.075809668656896,1.0757601022597967,29.036102957049625,1.0,1.0,1.0,29.03,0.0002102072211255569,0.0,0.0002102072211255569,False,False,False,0,0,3706.0,0.0,0.0,0.0,-0.0,0.0,3445.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.002968462291098892,0.0,0.10000000000000142,0.003450659048494746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-563.6468305555636,-563.6468305555636
169,2024-09-04,2024-09-05,1,26.99,27.11,29.03,29.11,1.0737735153080044,1.0757601022597967,1.0755823125404742,29.163856372263087,1.0,1.0,1.0,29.11,0.001848389344703627,0.0,0.001848389344703627,False,True,False,0,-1,3695.0,0.0,-3695.0,0.0,3695.0,-3695.0,3435.0,0.0,3435.0,3435.0,-0.0,3435.0,-18.475,-17.175,-35.650000000000006,0.120000000000001,0.004436236480660893,0.0,0.0799999999999983,0.002751979720993327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.650000000000006,-599.2968305555636,-599.2968305555636
170,2024-09-05,2024-09-06,1,27.11,27.06,29.11,29.1,1.0753880266075388,1.0755823125404742,1.0755561482940004,29.105257377345232,1.0,1.0,1.0,29.1,0.00018064957003606017,0.0,0.00018064957003606017,False,False,False,-1,-1,3696.0,-3695.0,-3696.0,0.0,1.0,-1.0,3436.0,3435.0,3436.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.05000000000000071,-0.0018460407679321753,184.75000000000261,-0.00999999999999801,-0.000343583580084992,-34.349999999993166,150.40000000000944,-100171.45,0.0,-100171.45,-2.7825402777777777,0.0,99992.84999999999,99992.84999999999,0.0,-178.60000000000582,200164.3,-100171.45,-2.7825402777777777,147.60745972223168,-451.6893708333319,-451.6893708333319
