date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,EMLC,FALN,HYG,HYLB,IAGG,ICVT,IGLB,IGOV,IUSB,JNK,LQD,MBB,MUB,PCY,PFF,PFFD,SCHH,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,TLT,USHY,USIG,USRT,VCLT,VGLT,VMBS,VTC,VTEB,VTEC,VWOB
11/13/2024,97.69,28.99,72.48,49.78,21.66,57.44,96.13,79.41,90.73,23.65,27.05,79.41,36.48,51.62,86.77,50.53,39.28,45.54,96.61,108.24,92.39,107.09,20.49,32.67,20.41,22.39,32.22,22.91,26.43,25.21,28.97,23.75,22.74,21.75,26.79,45.89,89.8,37.24,50.79,60.56,76.51,56.68,45.63,76.53,50.33,100.09,64.31
11/14/2024,97.65,28.93,72.46,49.87,21.62,57.37,96.06,78.85,90.5,23.61,27.01,79.24,36.42,51.77,86.27,50.61,39.12,45.52,96.41,108.21,92.34,107.14,20.41,32.61,20.34,22.17,32.38,22.9,26.39,25.2,28.95,23.71,22.8,21.72,26.92,45.94,90.32,37.14,50.77,59.85,76.64,56.96,45.57,76.46,50.38,100.23,64.21
11/15/2024,97.66,28.93,72.48,49.96,21.7,57.45,96.03,78.74,90.37,23.67,27.01,79.23,36.41,51.8,86.04,50.57,39.27,45.52,96.36,108.26,92.18,107.43,20.35,32.59,20.34,22.23,32.31,22.89,26.37,25.21,28.97,23.71,22.78,21.69,26.84,46.04,90.08,37.14,50.81,60.03,76.62,56.82,45.55,76.54,50.53,100.33,64.12
11/18/2024,97.75,28.98,72.55,49.94,21.79,57.39,96.16,79.21,90.48,23.83,27.05,79.38,36.47,51.74,86.51,50.67,39.52,45.57,96.52,108.46,92.23,107.49,20.25,32.58,20.31,22.38,32.37,22.93,26.43,25.22,29.01,23.73,22.83,21.69,26.9,46.1,90.24,37.21,50.84,60.36,76.75,56.93,45.58,76.64,50.53,100.36,64.11
11/19/2024,97.89,29,72.68,49.94,21.82,57.53,96.43,79.89,90.91,23.83,27.07,79.5,36.52,51.72,87.29,50.83,39.55,45.64,96.68,108.69,92.37,107.59,20.13,32.51,20.27,22.52,32.51,22.97,26.46,25.26,29.07,23.77,22.89,21.73,27.02,46.15,90.7,37.27,50.97,60.79,77,57.18,45.65,76.8,50.61,100.53,64.41
11/20/2024,97.79,28.98,72.6,49.88,21.69,57.53,96.23,80.27,90.92,23.76,27.03,79.48,36.51,51.65,87.63,50.65,39.33,45.59,96.62,108.43,92.33,107.59,20.39,32.35,20.12,22.45,32.42,22.93,26.43,25.24,29,23.76,22.8,21.72,26.95,46.13,90.41,37.25,50.87,60.59,76.71,57.03,45.65,76.63,50.58,100.39,64.42
11/21/2024,97.74,28.96,72.56,49.92,21.67,57.5,96.14,80.56,90.96,23.72,27.03,79.51,36.52,51.71,87.94,50.61,39.24,45.59,96.65,108.3,92.41,107.54,20.4,32.64,20.3,22.59,32.38,22.92,26.44,25.23,28.99,23.76,22.79,21.72,26.91,46.1,90.34,37.25,50.82,61.01,76.6,56.93,45.66,76.56,50.56,100.35,64.45
11/22/2024,97.81,28.98,72.59,50.04,21.64,57.56,96.16,81.12,90.85,23.68,27.02,79.49,36.52,51.86,88.57,50.65,39.2,45.61,96.65,108.4,92.6,107.61,20.39,32.7,20.35,22.74,32.4,22.93,26.45,25.25,29,23.77,22.81,21.77,26.94,46.07,90.39,37.23,50.85,61.34,76.71,56.97,45.77,76.59,50.62,100.42,64.33
11/25/2024,98.69,29.16,73.26,50.25,21.8,57.75,97.01,81.61,91.7,23.85,27.17,79.79,36.66,52.02,88.97,51.61,39.62,46,97.04,109.75,93.45,108.01,20.66,32.82,20.46,23.02,33.14,23.15,26.55,25.48,29.3,23.85,23.27,22,27.56,46.28,92.73,37.38,51.35,62.03,78.22,58.31,46.18,77.4,50.81,100.8,64.94
11/26/2024,98.54,29.08,73.13,50.23,21.82,57.78,96.96,81.28,91.57,23.75,27.11,79.64,36.57,51.98,88.63,51.45,39.43,45.93,96.86,109.47,93.32,108.09,20.6,32.62,20.34,23.11,33.04,23.11,26.5,25.44,29.24,23.81,23.18,21.94,27.46,46.31,92.37,37.31,51.25,62.32,77.92,58.12,46.05,77.26,50.86,100.78,64.83
11/27/2024,98.81,29.18,73.33,50.3,22.01,57.89,97.16,81.56,91.89,23.84,27.21,79.88,36.69,52.04,89.07,51.71,39.85,46.05,97.14,109.87,93.55,108.29,20.69,32.75,20.39,23.26,33.26,23.17,26.58,25.5,29.33,23.88,23.29,22,27.64,46.45,93.01,37.42,51.41,62.76,78.35,58.5,46.25,77.5,50.94,100.92,65.03
11/29/2024,99.2,29.26,73.6,50.55,22.2,58,97.63,81.86,92.15,23.9,27.32,80.04,36.76,52.28,89.28,52.13,40.15,46.22,97.36,110.55,93.93,108.54,20.78,32.95,20.52,23.13,33.52,23.27,26.65,25.61,29.48,23.93,23.5,22.08,27.87,46.57,93.97,37.53,51.65,62.46,78.99,59.02,46.36,77.8,51.05,101.2,65.25
12/2/2024,98.9,29.12,73.42,50.55,22.13,57.98,97.38,82.24,91.66,23.68,27.17,79.65,36.57,52.36,88.96,52.08,40.02,46.08,96.79,110.34,93.5,108.36,20.77,32.58,20.4,22.84,33.51,23.21,26.48,25.54,29.38,23.8,23.47,22,27.85,46.51,93.87,37.27,51.51,61.53,78.95,58.92,46.18,77.68,51.01,101.27,64.82
12/3/2024,98.71,29.13,73.25,50.51,22.08,57.95,97.17,81.3,91.68,23.67,27.17,79.65,36.57,52.32,88.74,51.76,39.97,45.99,96.81,109.95,93.35,108.34,20.75,32.52,20.36,22.71,33.25,23.14,26.47,25.47,29.31,23.77,23.32,21.95,27.66,46.51,93.06,37.26,51.38,61.17,78.44,58.48,46.13,77.47,50.98,101.04,64.8
12/4/2024,99.03,29.21,73.5,50.61,22.09,58.07,97.46,81.64,92.02,23.69,27.23,79.84,36.64,52.46,89.3,52.14,39.98,46.13,97.02,110.48,93.64,108.51,20.84,32.56,20.27,22.66,33.59,23.23,26.52,25.57,29.42,23.83,23.5,22.06,27.91,46.61,94.06,37.37,51.56,61.08,79.02,59.03,46.25,77.76,51.05,101.14,65.02
12/5/2024,99.05,29.16,73.51,50.55,22.2,58.05,97.49,81.45,92.14,23.81,27.19,79.77,36.61,52.41,88.89,52.16,40.14,46.16,96.94,110.45,93.66,108.41,20.95,32.61,20.31,22.63,33.62,23.24,26.52,25.58,29.43,23.81,23.51,22.03,27.97,46.57,94.25,37.35,51.57,60.88,79.06,59.13,46.26,77.75,51.05,101.26,65.14
12/6/2024,99.33,29.21,73.71,50.61,22.19,58.08,97.69,81.78,92.45,23.78,27.24,79.9,36.69,52.45,89.23,52.26,40.03,46.27,97.11,110.7,93.95,108.56,21.04,32.55,20.27,22.59,33.68,23.28,26.57,25.63,29.5,23.83,23.56,22.1,28,46.64,94.39,37.4,51.68,60.81,79.19,59.23,46.43,77.92,51.08,101.22,65.35
12/9/2024,99.04,29.18,73.49,50.57,22.12,58.01,97.54,81.42,92.24,23.83,27.2,79.8,36.64,52.45,88.75,52.03,40.08,46.16,96.97,110.42,93.64,108.39,20.98,32.46,20.19,22.66,33.41,23.23,26.53,25.57,29.42,23.81,23.45,22.04,27.8,46.57,93.52,37.37,51.58,60.93,78.83,58.79,46.26,77.77,51.02,101.09,65.25
12/10/2024,98.92,29.24,73.41,50.54,22.07,57.94,97.4,80.6,92.09,23.83,27.22,79.84,36.66,52.43,88.24,51.92,40.05,46.1,96.97,110.25,93.65,108.2,20.9,32.48,20.2,22.31,33.28,23.21,26.54,25.53,29.39,23.83,23.38,22.03,27.66,46.51,93.08,37.35,51.51,60.28,78.62,58.52,46.24,77.62,50.92,100.99,65.1
12/11/2024,98.69,29.2,73.25,50.56,21.99,57.82,97.21,81.23,92.04,23.83,27.22,79.86,36.65,52.42,88.67,51.64,39.85,46,96.99,109.95,93.39,107.89,20.89,32.47,20.26,21.97,33,23.15,26.54,25.48,29.33,23.83,23.27,21.98,27.44,46.4,92.2,37.36,51.4,59.97,78.25,58,46.13,77.51,50.78,100.83,65.08
12/12/2024,98.29,29.12,72.96,50.31,21.87,57.71,96.82,81.1,91.56,23.74,27.16,79.64,36.58,52.26,88.35,51.16,39.55,45.84,96.73,109.33,92.96,107.61,20.74,32.27,20.09,21.96,32.66,23.05,26.47,25.38,29.2,23.78,23.04,21.87,27.14,46.3,91.08,37.28,51.19,59.93,77.48,57.42,45.95,77.15,50.7,100.58,64.8
12/13/2024,97.92,29.07,72.67,50.29,21.86,57.55,96.46,81,91.09,23.71,27.09,79.41,36.46,52.24,88.29,50.73,39.44,45.66,96.43,108.72,92.5,107.26,20.6,32.11,19.99,21.92,32.35,22.96,26.38,25.27,29.05,23.71,22.85,21.76,26.92,46.14,90.15,37.18,50.97,59.94,76.84,56.92,45.78,76.8,50.5,100.43,64.46
12/16/2024,98.01,29.1,72.75,50.29,21.86,57.58,96.47,81.19,91.17,23.65,27.13,79.56,36.52,52.29,88.52,50.86,39.56,45.71,96.59,108.86,92.62,107.48,20.63,32.14,19.97,21.82,32.41,22.98,26.45,25.3,29.09,23.75,22.91,21.8,26.96,46.17,90.42,37.23,51.03,59.75,77,57.01,45.8,76.88,50.56,100.48,64.5
12/17/2024,98.01,29.06,72.76,50.28,21.82,57.49,96.48,80.77,91.12,23.6,27.09,79.39,36.46,52.24,88.05,50.88,39.45,45.7,96.42,108.87,92.61,107.18,20.58,32.11,20,21.75,32.47,22.99,26.4,25.29,29.09,23.71,22.92,21.8,27.01,46.06,90.64,37.19,51.03,59.09,77.05,57.1,45.82,76.88,50.44,100.21,64.44
12/18/2024,96.95,28.69,72.19,50.07,21.51,57.02,95.58,78.84,89.33,23.26,26.64,78.17,36.09,49.87,85.88,49.82,38.67,45.19,95.42,107.14,91.47,106.31,20.11,31.62,19.75,20.87,32.11,22.81,26.14,25.1,28.79,23.47,22.54,21.61,26.68,45.8,89.16,36.58,50.31,56.72,75.74,56.43,45.36,76.1,50.17,99.79,63.52
12/19/2024,96.7,28.6,71.99,50.03,21.43,56.77,95.23,78.07,88.94,23.29,26.55,78.09,36.05,49.94,85.4,49.41,38.5,45.07,94.77,106.56,91.26,105.78,19.98,31.48,19.65,20.55,31.71,22.74,26.1,24.95,28.56,23.29,22.24,21.43,26.28,45.38,87.81,36.54,50.14,55.97,75.1,55.75,45.3,75.83,49.92,99.24,63.31
12/20/2024,96.96,28.77,72.21,50.15,21.57,57.02,95.48,78.97,89.56,23.47,26.69,78.58,36.26,50.03,86.16,49.68,38.78,45.2,95.38,106.98,91.66,106.2,20.12,31.65,19.76,20.87,31.71,22.73,26.11,25.02,28.66,23.43,22.36,21.53,26.4,45.54,88.31,36.73,50.32,56.88,75.51,55.97,45.54,76.07,50.09,99.56,63.7
12/23/2024,96.66,28.7,71.98,50.04,21.48,57.14,95.32,78.74,89.33,23.34,26.63,78.37,35.95,49.95,85.91,49.44,38.59,45.08,95.19,106.67,91.28,106.11,19.97,31.5,19.69,20.97,31.47,22.65,26.04,24.94,28.59,23.39,22.25,21.44,26.18,45.5,87.5,36.68,50.2,57.04,75.15,55.54,45.32,75.88,50.08,99.42,63.53
12/24/2024,96.77,28.79,71.85,49.09,21.48,56.95,95.49,79.3,89.73,23.38,26.72,78.62,36.07,50.01,86.42,49.68,38.55,45.12,95.44,107,91.3,106.15,20.1,31.46,19.65,21.1,31.56,22.67,26.12,24.97,28.66,23.46,22.37,21.45,26.26,45.52,87.87,36.75,50.31,57.4,75.16,55.51,45.17,75.76,49.97,99.25,63.47
12/26/2024,96.84,28.88,71.9,49.12,21.49,57.11,95.57,79.44,89.64,23.35,26.79,78.82,36.16,50.04,86.61,49.71,38.61,45.17,95.67,107.1,91.48,106.15,20.06,31.41,19.6,21.14,31.55,22.7,26.17,24.99,28.68,23.52,22.38,21.5,26.26,45.51,87.82,36.84,50.35,57.63,75.22,55.49,45.24,75.8,49.96,99.24,63.42
12/27/2024,96.64,28.61,71.75,48.91,21.41,57.08,95.36,78.73,89.3,23.25,26.73,78.55,36.04,49.87,85.83,49.36,38.42,45.07,95.42,106.65,91.44,106.16,19.92,31.23,19.48,20.94,31.33,22.63,26.12,24.95,28.59,23.45,22.21,21.46,26.05,45.46,87.1,36.75,50.18,57.01,74.68,55.1,45.24,75.59,49.98,99.24,63.27
12/30/2024,97.02,28.62,72.03,49.07,21.46,57.34,95.6,78.17,89.21,23.18,26.72,78.66,36.07,49.96,85.1,49.62,38.49,45.23,95.49,107.11,91.76,106.58,19.96,31.42,19.47,20.84,31.6,22.73,26.13,25.04,28.69,23.47,22.34,21.57,26.28,45.65,87.8,36.78,50.36,56.67,75.09,55.55,45.37,75.84,50.15,99.48,63.31
12/31/2024,96.9,28.67,71.91,49.05,21.39,57.28,95.1,77.89,89.04,23.11,26.71,78.65,36.08,49.92,84.97,49.4,38.42,45.2,95.47,106.84,91.68,106.55,19.82,31.44,19.51,21.06,31.43,22.7,26.16,24.99,28.64,23.47,22.23,21.55,26.19,45.62,87.33,36.79,50.28,57.31,74.78,55.35,45.34,75.71,50.13,99.54,63.15
1/2/2025,96.91,28.68,71.94,49.09,21.27,57.36,95.11,78,89.34,23.15,26.79,78.84,36.16,49.96,85.02,49.43,38.19,45.2,95.75,106.85,91.6,106.68,19.93,31.82,19.78,20.86,31.51,22.71,26.22,25.01,28.63,23.53,22.24,21.54,26.2,45.7,87.57,36.86,50.28,56.79,74.79,55.41,45.28,75.72,50.2,99.65,63.32
1/3/2025,96.81,28.71,71.85,48.96,21.29,57.25,94.98,79.02,89.5,23.15,26.83,78.96,36.25,49.97,86.29,49.27,38.07,45.14,95.95,106.6,91.48,106.58,20.01,32.05,19.96,21.12,31.42,22.68,26.26,24.98,28.59,23.57,22.18,21.48,26.12,45.68,87.29,36.96,50.2,57.55,74.57,55.25,45.24,75.6,50.19,99.79,63.45
1/6/2025,96.71,28.75,71.78,48.96,21.31,57.3,94.88,79.53,89.54,23.26,26.87,79.1,36.29,49.96,86.82,49.07,38.29,45.1,96.06,106.33,91.38,106.64,19.99,31.97,19.92,20.79,31.31,22.66,26.26,24.94,28.54,23.61,22.08,21.47,26.05,45.76,86.9,36.99,50.11,56.67,74.22,55.05,45.19,75.45,50.21,99.76,63.52
1/7/2025,96.37,28.68,71.53,48.83,21.24,57.08,94.53,78.77,89.18,23.25,26.78,78.84,36.19,49.82,85.9,48.68,38.05,44.97,95.77,105.84,91.12,106.43,19.86,31.6,19.65,20.64,31,22.59,26.19,24.87,28.44,23.54,21.91,21.38,25.77,45.64,85.92,36.88,49.94,56.3,73.67,54.48,45.06,75.18,50.08,99.56,63.23
1/8/2025,96.48,28.69,71.61,48.74,21.14,56.96,94.65,78.48,89.25,23.21,26.83,78.94,36.24,49.75,85.58,48.8,37.94,45,95.87,106.01,91.17,106.1,19.88,31.49,19.56,20.69,31.02,22.61,26.22,24.89,28.47,23.55,21.96,21.4,25.81,45.54,86.03,36.91,50.01,56.46,73.85,54.56,45.08,75.23,49.92,99.33,63.3
1/10/2025,95.94,28.57,71.24,48.53,20.94,56.77,94.14,77.85,88.77,23.03,26.69,78.53,36.03,49.54,84.9,48.49,37.48,44.77,95.34,105.4,90.52,105.65,19.75,31.08,19.26,20.2,30.82,22.49,26.1,24.76,28.33,23.43,21.82,21.28,25.63,45.34,85.46,36.71,49.77,55.14,73.37,54.17,44.77,74.91,49.71,98.82,62.99
1/13/2025,95.85,28.55,71.17,48.51,20.96,56.59,93.89,77.55,88.64,22.98,26.64,78.51,36.04,49.51,84.61,48.32,37.39,44.72,95.3,105.1,90.37,105.47,19.7,30.93,19.17,20.47,30.75,22.46,26.08,24.73,28.27,23.43,21.73,21.23,25.58,45.22,85.43,36.73,49.67,55.86,73.11,54.07,44.68,74.74,49.6,98.45,62.87
1/14/2025,95.88,28.57,71.22,48.42,20.98,56.41,93.97,77.98,88.77,23.11,26.66,78.61,36.05,49.42,85.13,48.37,37.53,44.75,95.38,105.22,90.46,105.35,19.71,31.13,19.32,20.68,30.72,22.48,26.1,24.73,28.29,23.46,21.76,21.25,25.54,45.17,85.29,36.76,49.7,56.33,73.16,53.99,44.77,74.79,49.54,98.37,62.94
1/15/2025,96.71,28.81,71.79,48.72,21.16,56.48,94.89,78.9,89.79,23.18,26.87,79.3,36.38,49.69,85.87,49.13,37.89,45.1,96.26,106.48,91.41,105.93,20,31.71,19.74,20.69,31.22,22.67,26.31,24.95,28.56,23.65,22.1,21.48,25.97,45.29,86.76,37.08,50.16,56.38,74.31,54.88,45.2,75.49,49.79,98.59,63.6
1/16/2025,96.92,28.88,71.93,48.79,21.22,56.59,95.1,79.27,89.68,23.1,26.96,79.39,36.43,49.77,86.33,49.26,37.97,45.19,96.37,106.69,91.66,105.99,19.99,31.68,19.72,21.13,31.35,22.72,26.36,25.01,28.6,23.68,22.17,21.51,26.06,45.34,87.04,37.12,50.23,57.29,74.53,55.09,45.31,75.64,49.83,98.66,63.55
1/17/2025,96.92,28.9,71.95,48.9,21.17,56.78,95.1,79.9,89.85,23.13,26.99,79.46,36.47,49.87,87.04,49.35,37.86,45.2,96.45,106.78,91.59,106.23,20.04,31.75,19.81,21.12,31.38,22.72,26.39,25.02,28.63,23.72,22.21,21.51,26.1,45.4,87.19,37.19,50.27,57.2,74.67,55.16,45.31,75.71,49.94,98.77,63.65
1/21/2025,97.24,28.98,72.16,48.97,21.43,56.83,95.73,80.45,90.46,23.44,27.05,79.67,36.56,50.02,87.72,49.8,38.55,45.35,96.73,107.4,91.92,106.37,20.1,32.11,20,21.48,31.63,22.79,26.47,25.1,28.77,23.77,22.4,21.59,26.31,45.49,87.97,37.26,50.51,58.42,75.37,55.6,45.46,76.05,50.02,98.98,64.01
1/22/2025,97.01,28.93,72.01,48.93,21.43,56.87,95.27,80.33,90.21,23.59,26.99,79.56,36.5,49.95,87.57,49.56,38.51,45.27,96.57,107.06,91.77,106.31,20.07,31.99,19.92,21.09,31.51,22.75,26.43,25.05,28.69,23.74,22.31,21.55,26.2,45.53,87.51,37.21,50.37,57.45,75,55.36,45.36,75.81,50.03,99.06,63.86
1/23/2025,96.85,28.98,71.9,48.91,21.4,56.74,95.17,80.47,90.19,23.63,27.05,79.66,36.55,49.88,87.7,49.41,38.46,45.2,96.71,106.91,91.53,106.02,20.06,31.99,19.89,21.24,31.28,22.71,26.46,24.99,28.66,23.77,22.23,21.48,26.02,45.43,86.83,37.27,50.32,57.89,74.75,54.99,45.26,75.75,49.93,98.92,63.86
1/24/2025,97.01,29.03,72.04,48.88,21.5,56.8,95.33,80.54,90.34,23.81,27.1,79.75,36.58,49.94,87.72,49.54,38.71,45.27,96.81,107.12,91.65,106.29,20.07,32.08,19.99,21.33,31.41,22.74,26.48,25.04,28.72,23.8,22.3,21.52,26.12,45.5,87.22,37.29,50.41,58.2,74.97,55.2,45.32,75.9,50,98.94,63.96
1/27/2025,97.55,29.09,72.42,48.99,21.57,57.03,95.89,79.88,90.6,23.71,27.13,79.81,36.61,49.99,87.08,50.02,38.65,45.49,96.92,107.86,92.17,106.83,20.14,32.26,20.15,21.6,31.78,22.86,26.51,25.18,28.88,23.82,22.52,21.66,26.44,45.75,88.25,37.34,50.69,58.69,75.7,55.87,45.58,76.32,50.23,99.42,64.19
1/28/2025,97.52,29.05,72.38,48.99,21.5,56.99,95.8,80.08,90.56,23.66,27.09,79.78,36.61,49.97,87.45,49.89,38.58,45.48,96.86,107.71,92.17,106.68,20.13,32.04,19.96,21.3,31.72,22.86,26.5,25.16,28.84,23.81,22.46,21.66,26.38,45.8,88.19,37.31,50.65,58.01,75.51,55.78,45.55,76.25,50.18,99.52,64.11
1/29/2025,97.46,29.03,72.34,48.98,21.45,56.93,95.69,80.08,90.48,23.67,27.08,79.73,36.58,49.97,87.41,49.8,38.36,45.45,96.78,107.57,92.2,106.53,20.08,31.91,19.87,21.03,31.65,22.84,26.49,25.15,28.81,23.8,22.4,21.67,26.35,45.67,88.01,37.3,50.59,57.13,75.36,55.7,45.6,76.15,50.12,99.31,64.09
1/30/2025,97.6,29.08,72.44,49.12,21.52,57.03,95.85,80.64,90.86,23.75,27.12,79.88,36.63,50.1,88.03,49.91,38.52,45.52,96.98,107.81,92.33,106.71,20.21,32.1,19.99,21.28,31.8,22.88,26.53,25.19,28.86,23.83,22.47,21.69,26.44,45.75,88.34,37.35,50.67,58.01,75.51,55.92,45.64,76.28,50.21,99.5,64.33
1/31/2025,97.4,29.04,72.34,49.17,21.41,56.96,95.63,80.27,90.55,23.56,27.07,79.72,36.58,50.14,87.71,49.63,38.59,45.45,96.76,107.46,92.19,106.54,20.11,31.81,19.8,21.22,31.66,22.83,26.49,25.15,28.79,23.78,22.33,21.63,26.33,45.7,87.76,37.29,50.58,57.84,75.09,55.67,45.6,76.08,50.13,99.58,64.18
2/3/2025,97.17,28.85,72.17,49.22,21.38,56.75,95.33,79.92,90.25,23.46,26.9,79.26,36.35,50.3,87.27,49.62,38.49,45.32,96.1,107.24,91.8,106.43,20.18,31.45,19.56,21.19,31.71,22.76,26.29,25.07,28.7,23.61,22.32,21.58,26.38,45.68,88.16,37.05,50.43,57.74,75.08,55.77,45.45,75.9,50.07,99.3,63.9
2/4/2025,97.35,28.94,72.27,49.29,21.55,56.95,95.52,80.18,90.57,23.62,26.98,79.51,36.43,50.34,87.51,49.78,38.8,45.41,96.38,107.45,91.97,106.69,20.25,31.55,19.62,21.16,31.78,22.79,26.36,25.12,28.75,23.68,22.4,21.61,26.45,45.75,88.43,37.14,50.51,57.8,75.29,55.94,45.49,76,50.18,99.38,64.07
2/5/2025,97.87,29.02,72.64,49.38,21.68,57.07,96.05,80.33,91.08,23.65,27.07,79.72,36.54,50.41,87.76,50.31,38.99,45.62,96.64,108.2,92.48,107.06,20.41,31.8,19.76,21.45,32.27,22.9,26.46,25.24,28.92,23.74,22.65,21.74,26.86,45.91,89.89,37.26,50.79,58.56,76.12,56.76,45.71,76.47,50.36,99.86,64.39
2/6/2025,97.77,28.99,72.56,49.38,21.68,56.98,95.9,80.47,91,23.69,27.03,79.6,36.48,50.4,87.84,50.23,39.08,45.58,96.52,108,92.39,106.94,20.39,31.71,19.73,21.55,32.27,22.9,26.4,25.22,28.88,23.71,22.61,21.73,26.86,45.89,89.85,37.19,50.71,58.69,76,56.77,45.66,76.37,50.3,99.73,64.4
2/7/2025,97.46,28.88,72.34,49.31,21.59,56.93,95.63,80.46,90.65,23.59,26.91,79.35,36.38,50.34,87.82,49.94,38.76,45.45,96.24,107.53,92.18,106.71,20.3,31.55,19.64,21.49,32.09,22.84,26.33,25.15,28.78,23.65,22.47,21.67,26.7,45.81,89.27,37.09,50.54,58.53,75.52,56.44,45.56,76.05,50.23,99.56,64.2
2/10/2025,97.49,28.91,72.36,49.37,21.53,56.98,95.66,80.71,90.65,23.59,26.95,79.51,36.46,50.36,88.32,49.9,38.75,45.46,96.46,107.56,92.2,106.72,20.32,31.64,19.71,21.49,31.98,22.83,26.39,25.16,28.78,23.69,22.45,21.68,26.63,45.85,89,37.16,50.58,58.56,75.49,56.31,45.55,76.13,50.24,99.75,64.18
2/11/2025,97.27,28.88,72.24,49.2,21.54,56.92,95.45,80.32,90.25,23.6,26.95,79.48,36.42,50.25,87.9,49.72,38.77,45.38,96.35,107.32,91.95,106.59,20.22,31.61,19.69,21.62,31.82,22.78,26.35,25.1,28.72,23.67,22.37,21.64,26.48,45.77,88.43,37.13,50.49,58.78,75.18,55.98,45.47,75.98,50.16,99.5,63.94
2/12/2025,96.76,28.79,71.87,49.07,21.43,56.66,95.08,80.58,89.97,23.53,26.86,79.31,36.34,50.14,88.15,49.32,38.67,45.17,96.13,106.74,91.44,106.13,20.12,31.51,19.57,21.43,31.43,22.68,26.32,24.97,28.6,23.62,22.19,21.51,26.13,45.51,87.23,37.06,50.25,58.42,74.59,55.26,45.25,75.63,49.93,99.12,63.71
2/13/2025,97.34,28.92,72.3,49.28,21.71,56.84,95.69,81.06,90.71,23.75,26.99,79.67,36.5,50.35,88.61,49.93,39.12,45.41,96.56,107.57,92.07,106.54,20.35,31.7,19.74,21.63,31.88,22.81,26.39,25.13,28.79,23.73,22.47,21.64,26.53,45.66,88.68,37.23,50.58,58.99,75.51,56.08,45.54,76.13,50.14,99.47,64.16
2/14/2025,97.7,28.97,72.53,49.18,21.73,56.89,96.01,81.32,90.99,23.86,27.02,79.76,36.53,50.25,88.83,50.14,39.23,45.58,96.68,107.99,92.43,106.7,20.45,31.8,19.82,21.52,32.07,22.89,26.45,25.21,28.89,23.75,22.57,21.74,26.69,45.75,89.15,37.26,50.73,58.7,75.86,56.42,45.73,76.39,50.19,99.59,64.4
2/18/2025,97.31,28.94,72.26,49.05,21.62,56.82,95.64,81.58,90.6,23.82,27,79.69,36.51,50.1,89.27,49.81,38.96,45.42,96.62,107.55,91.99,106.5,20.36,31.74,19.77,21.6,31.73,22.81,26.41,25.11,28.79,23.74,22.4,21.64,26.4,45.7,88.1,37.25,50.56,58.92,75.32,55.82,45.52,76.15,50.07,99.42,64.15
2/19/2025,97.45,28.98,72.36,48.99,21.58,56.88,95.73,81.24,90.62,23.75,27.02,79.75,36.55,50.04,88.73,49.84,38.76,45.45,96.7,107.61,92.13,106.71,20.35,31.71,19.75,21.56,31.77,22.84,26.41,25.15,28.81,23.75,22.42,21.69,26.44,45.8,88.21,37.26,50.61,58.99,75.34,55.87,45.6,76.17,50.14,99.52,64.18
2/20/2025,97.6,28.98,72.45,48.97,21.74,56.94,95.9,80.88,90.79,23.89,27.04,79.8,36.56,50.07,88.51,50,39.11,45.53,96.77,107.87,92.38,106.84,20.42,31.65,19.74,21.72,31.87,22.87,26.44,25.18,28.86,23.77,22.49,21.74,26.52,45.82,88.54,37.29,50.7,59.16,75.6,56.05,45.7,76.31,50.22,99.65,64.26
2/21/2025,98.02,28.89,72.77,49.2,21.77,57.11,96.19,79.87,90.82,23.85,26.93,79.65,36.51,50.21,87.36,50.24,39.16,45.7,96.63,108.25,92.87,107.08,20.4,31.63,19.74,21.58,32.22,22.97,26.41,25.3,28.95,23.74,22.61,21.83,26.82,45.9,89.61,37.23,50.86,58.75,76.01,56.68,45.94,76.55,50.36,100,64.29
2/24/2025,98.19,28.9,72.87,49.09,21.76,57.06,96.65,79.3,90.91,23.86,26.93,79.75,36.56,50.14,86.68,50.43,38.97,45.77,96.72,108.53,92.99,107.1,20.31,31.69,19.77,21.65,32.31,23,26.44,25.34,29.02,23.76,22.69,21.84,26.9,45.91,89.87,37.28,50.95,58.94,76.27,56.83,45.98,76.7,50.36,99.87,64.36
2/25/2025,98.8,29,73.33,49.28,21.88,57.34,97.01,78.76,91.48,23.91,27.07,79.95,36.63,50.31,86.05,51.05,39.26,46.04,96.96,109.36,93.54,107.46,20.5,31.84,19.85,21.93,32.81,23.15,26.51,25.49,29.19,23.8,22.97,22.01,27.29,46.11,91.42,37.37,51.28,59.49,77.17,57.7,46.28,77.18,50.54,100.24,64.79
2/26/2025,98.96,29.05,73.44,49.38,21.86,57.43,97.15,79.18,91.78,23.9,27.11,80.06,36.69,50.37,86.54,51.2,39.34,46.11,97.05,109.59,93.8,107.6,20.57,31.83,19.86,21.81,32.97,23.18,26.52,25.55,29.25,23.84,23.02,22.05,27.44,46.19,91.96,37.4,51.36,59.28,77.43,58.02,46.34,77.27,50.61,100.37,64.94
2/27/2025,98.81,29,73.35,49.33,21.69,57.36,96.98,78.69,91.47,23.74,27.05,79.91,36.62,50.33,85.86,50.82,38.91,46.04,96.85,109.13,93.67,107.41,20.47,31.73,19.8,21.92,32.79,23.15,26.47,25.51,29.16,23.79,22.87,22.04,27.29,46.11,91.31,37.33,51.2,59.54,76.87,57.68,46.28,77.07,50.52,100.27,64.76
